,item,item_index,count,responses,rt,age,trial_type,rating
8052,small flank,8052,7,[ 0  3  3  2  0 -1  1],4250.142857142857,30.285714285714285,crit,1.1428571428571428
12091,small visa,12091,11,[-3  1 -3 -2  1 -1 -3 -2 -1  2  2],4106.0,33.72727272727273,crit,-0.8181818181818182
18533,smooth award,18533,9,[-3 -3  2 -1 -3 -2 -2 -3  1],3868.3333333333335,35.666666666666664,crit,-1.5555555555555556
2041,smooth basis,2041,5,[ 3  0 -3  3 -2],3302.8,26.8,crit,0.2
14772,smooth complexity,14772,8,[-3 -2 -3 -3  2 -1  0  0],6097.0,36.375,crit,-1.25
3570,smooth cottage,3570,12,[ 3 -3  0  0  3 -2 -3 -3 -1 -2  1 -3],5044.916666666667,35.0,crit,-0.8333333333333334
14066,smooth discovery,14066,8,[ 1  3 -2 -3  0  3  0  2],3695.5,27.125,crit,0.5
13639,smooth explanation,13639,12,[3 2 3 2 1 1 3 3 2 3 2 3],3404.0,30.166666666666668,crit,2.3333333333333335
13170,smooth fate,13170,7,[-3 -2  1  1 -2  0  2],9591.857142857143,41.57142857142857,crit,-0.42857142857142855
4781,smooth footballer,4781,15,[ 1  2  3  3 -2  3  2 -2  3  2  0 -2  2 -3  3],3982.2,39.93333333333333,crit,1.0
13655,smooth harassment,13655,8,[-3 -2  0 -3 -2 -2 -3 -3],4455.875,30.0,crit,-2.25
1178,smooth immigrant,1178,9,[ 0 -3 -3 -3 -2  3  2 -3 -3],3527.0,35.111111111111114,crit,-1.3333333333333333
16320,smooth info,16320,9,[ 0  0 -3  0 -2 -3 -3 -1  1],3422.6666666666665,36.666666666666664,crit,-1.2222222222222223
17782,smooth instruction,17782,4,[0 0 1 2],3491.0,30.75,crit,0.75
11469,smooth insulation,11469,18,[-3  2  3  0  0  2  1  1 -1 -1  3  3 -2  3  2  3 -1  2],3885.722222222222,35.22222222222222,crit,0.9444444444444444
5188,smooth knowledge,5188,7,[ 3 -1  3 -2  0 -3  3],4617.285714285715,34.857142857142854,crit,0.42857142857142855
6560,smooth lack,6560,10,[-3 -3 -2 -3 -2 -3 -3 -2 -3 -1],3524.9,31.0,crit,-2.5
9265,smooth novelist,9265,7,[ 2 -2  2 -1 -1 -3  1],5084.571428571428,28.0,crit,-0.2857142857142857
7704,smooth pioneer,7704,10,[-1  2  3 -3  1 -3 -1 -2  0 -3],3094.3,31.6,crit,-0.7
16905,smooth plea,16905,6,[ 1  2 -1  2 -3  0],5280.666666666667,26.5,crit,0.16666666666666666
9648,smooth productivity,9648,7,[ 2  2  3  2 -1  1  3],3083.5714285714284,32.0,crit,1.7142857142857142
13619,smooth reality,13619,6,[0 1 0 2 3 3],4049.3333333333335,32.333333333333336,crit,1.5
7735,smooth rejection,7735,12,[-3 -2  2  3  2  0  3 -1  3  2  3  3],3047.9166666666665,31.083333333333332,crit,1.25
5520,smooth remainder,5520,9,[ 0 -3 -1 -3  3 -2  2  3  0],6571.555555555556,31.0,crit,-0.1111111111111111
6231,smooth revenge,6231,10,[3 3 0 2 2 3 1 2 2 1],3444.2,27.7,crit,1.9
1517,smooth reviewer,1517,12,[ 3  1  3  3  3  2 -1  3 -2  2  0 -2],4812.083333333333,31.0,crit,1.25
204,smooth stakeholder,204,8,[-2 -1 -2  0 -1 -3  2  0],10054.75,33.75,crit,-0.875
5621,smooth sunshine,5621,8,[-2  1 -3 -3 -2  3 -1 -2],3117.375,35.125,crit,-1.125
11809,smooth terrorism,11809,12,[-3 -1 -3 -1 -2 -3 -3 -1 -3 -3 -2 -3],4028.0,34.25,crit,-2.3333333333333335
9824,smooth ton,9824,14,[-3 -1 -3  0 -3 -3 -2  2 -3 -3  3 -1 -2  3],4713.214285714285,33.0,crit,-1.1428571428571428
5861,smooth violation,5861,6,[ 3  1 -3  1  0 -2],8791.5,29.5,crit,0.0
1845,so-called activation,1845,12,[ 3  2  2  3 -2  3  0 -3  1 -1  0  0],4321.083333333333,37.5,crit,0.6666666666666666
563,so-called anyone,563,12,[-2 -3  2 -3  3  1 -3 -3 -3 -2 -3  2],3592.5,33.0,crit,-1.1666666666666667
201,so-called approval,201,10,[-3  2  1  1  3  2  1  2  3  3],4156.0,39.1,crit,1.5
19815,so-called archbishop,19815,6,[-1  3 -2  2 -1 -2],4247.0,40.333333333333336,crit,-0.16666666666666666
8920,so-called bachelor,8920,9,[ 2  3  0 -3  3  3  3  2  3],5705.0,36.55555555555556,crit,1.7777777777777777
2024,so-called bearing,2024,13,[ 1  2 -1  3  3 -3 -1 -3  3  3  3 -1 -3],4148.384615384615,31.23076923076923,crit,0.46153846153846156
19897,so-called consuming,19897,6,[ 1  3 -2  2 -1  1],3091.0,33.666666666666664,crit,0.6666666666666666
19096,so-called conviction,19096,7,[ 2 -3  3 -3  1 -3  3],3327.285714285714,36.285714285714285,crit,0.0
792,so-called coordination,792,10,[ 1  3  1  1  2  1  2  2 -2  1],4191.4,26.6,crit,1.2
11412,so-called discretion,11412,6,[-2  1  3  2  0  2],4855.0,30.5,crit,1.0
194,so-called feeling,194,13,[-3 -3  3 -1  3  1  3  3  2  3  3  3  3],4354.307692307692,32.46153846153846,crit,1.5384615384615385
6671,so-called navigation,6671,19,[-2  1  3  1  2 -3  1  2  1  1  3 -3  0  1 -3 -3  2  3  2],5087.684210526316,32.68421052631579,crit,0.47368421052631576
13189,so-called roller,13189,11,[-1 -3  3  0  2  1  0  1 -2  2  3],4350.818181818182,35.9,crit,0.5454545454545454
14789,so-called satisfaction,14789,7,[1 2 3 3 3 1 2],3814.4285714285716,27.571428571428573,crit,2.142857142857143
10317,so-called teen,10317,12,[ 2  2  0  3 -3 -1  2  3  2 -1  3  3],4009.75,27.75,crit,1.25
14038,so-called temptation,14038,7,[3 2 2 3 2 0 3],3441.0,29.714285714285715,crit,2.142857142857143
8334,so-called well-being,8334,16,[3 3 2 2 2 2 3 3 2 3 1 3 3 3 3 0],4444.0,31.6875,crit,2.375
13640,so-called wound,13640,6,[3 2 0 3 3 2],4661.166666666667,29.166666666666668,crit,2.1666666666666665
14252,social accreditation,14252,7,[3 0 3 3 0 3 1],10857.42857142857,32.0,crit,1.8571428571428572
5218,social assassination,5218,13,[ 2  0  0  3 -2  0 -2  2 -3  0 -2 -3  0],12558.153846153846,36.69230769230769,crit,-0.38461538461538464
2068,social bean,2068,11,[-3 -2 -3 -3 -3 -2 -3  2 -2 -2 -1],4793.363636363636,36.09090909090909,crit,-2.0
14008,social belt,14008,10,[-3 -1 -3 -1  3  2 -3 -3  0  2],4905.9,39.6,crit,-0.7
258,social blast,258,11,[ 3 -3 -3  0  3  3  1  1  1  1  0],3928.0,30.636363636363637,crit,0.6363636363636364
18809,social breath,18809,3,[ 0 -3 -2],4846.666666666667,37.0,crit,-1.6666666666666667
7330,social chip,7330,7,[ 0 -3 -3 -3 -3 -3  1],5269.714285714285,28.428571428571427,crit,-2.0
14526,social dead,14526,10,[-3 -3 -3 -3  1 -1 -3 -3 -3 -3],3091.8,31.5,crit,-2.4
19254,social deer,19254,6,[ 0 -3 -1 -3 -2 -3],4623.0,36.0,crit,-2.0
12778,social diocese,12778,9,[ 1  2  0  1 -1  2 -3  0  1],6183.444444444444,34.0,crit,0.3333333333333333
12836,social dive,12836,7,[-1 -2  2 -1  0  3  3],3839.8571428571427,29.428571428571427,crit,0.5714285714285714
3280,social fruit,3280,17,[-1 -3  0 -3 -3 -3 -3 -3 -3 -3 -2 -3 -3 -2 -3  2 -3],3532.0,35.05882352941177,crit,-2.2941176470588234
12280,social garage,12280,9,[ 1 -3  0 -3 -3 -2 -1  0 -3],3908.777777777778,41.44444444444444,crit,-1.5555555555555556
12032,social granite,12032,11,[-3 -2 -3 -1 -2 -3 -3  2 -3 -2 -2],5132.363636363636,31.363636363636363,crit,-2.0
958,social heaven,958,11,[ 1 -2 -1 -3  2 -1  3 -1  0  1  3],4661.0,30.09090909090909,crit,0.18181818181818182
2148,social highway,2148,13,[-3 -2  2  2 -3  0 -1  3  1  1  1  0  3],3671.4615384615386,30.46153846153846,crit,0.3076923076923077
943,social hire,943,16,[ 1 -1  2 -1  3  2  3  3  1 -1  3 -2  3  1 -3 -2],6477.5625,32.9375,crit,0.75
3433,social masterpiece,3433,11,[ 1 -2 -3  3 -3  3 -2 -2  1 -2 -1],8177.181818181818,29.181818181818183,crit,-0.6363636363636364
3191,social metal,3191,13,[ 3 -3 -2 -2 -2 -2  3 -3 -3 -3 -3 -1 -3],4357.692307692308,36.0,crit,-1.6153846153846154
10443,social onion,10443,15,[-3 -3 -3 -1 -3 -3 -3 -3 -3 -3 -3 -3 -3  0 -3],2850.6,35.266666666666666,crit,-2.6666666666666665
10380,social postcode,10380,13,[ 2 -1 -3  1 -3  0 -3 -3 -3  0 -3  0 -3],3560.3076923076924,26.615384615384617,crit,-1.4615384615384615
19470,social presenter,19470,11,[ 3  0  1  2  2 -1 -3  0  2  1 -1],3185.5454545454545,34.90909090909091,crit,0.5454545454545454
6761,social pump,6761,9,[-2 -2 -3  0  2  1  1  2  1],6464.0,26.666666666666668,crit,0.0
9726,social reservoir,9726,11,[ 0  1 -2  1 -1  1 -3 -2 -2 -3  3],4427.454545454545,38.90909090909091,crit,-0.6363636363636364
14921,social rifle,14921,6,[-3 -1  3 -3  3 -1],7636.5,36.333333333333336,crit,-0.3333333333333333
8331,social terminus,8331,15,[ 1 -3  0  1 -1 -3  1  3  0 -2  0  3 -1 -3 -3],5136.133333333333,30.4,crit,-0.4666666666666667
8126,social tile,8126,4,[-2 -3  1 -3],3273.0,31.5,crit,-1.75
3793,social voltage,3793,10,[-2 -3 -3 -2 -3 -2 -3 -3 -3 -3],3323.8,40.6,crit,-2.7
4940,social wool,4940,12,[-3 -3 -2 -3 -3 -3 -2 -2 -3 -3 -3 -2],2817.9166666666665,38.583333333333336,crit,-2.6666666666666665
19882,social wrestler,19882,8,[-3  3 -2 -1  1  3 -2  1],3321.125,31.75,crit,0.0
13969,soft antiquity,13969,10,[ 0 -1 -1 -3 -2 -2  0 -1 -3 -1],6073.2,35.1,crit,-1.4
12215,soft artery,12215,14,[-2  3  0  3 -3  2 -3 -2 -2  2  1  1  1 -3],5641.285714285715,34.857142857142854,crit,-0.14285714285714285
9899,soft authentication,9899,11,[-3 -3  0 -2 -3  1  2  0  3 -1 -2],10915.0,33.90909090909091,crit,-0.7272727272727273
7024,soft contamination,7024,11,[ 0  1 -3 -2 -1  0  2  0 -3  3 -3],7952.909090909091,29.818181818181817,crit,-0.5454545454545454
7307,soft courtyard,7307,7,[-1 -3 -1  1 -1 -3 -3],5440.714285714285,26.714285714285715,crit,-1.5714285714285714
14694,soft crater,14694,8,[-1  0 -2  1  0 -3 -1  2],3760.875,33.25,crit,-0.5
1576,soft election,1576,7,[-2  2  0  3  0 -3  1],3612.1428571428573,32.57142857142857,crit,0.14285714285714285
14442,soft glimpse,14442,14,[-3  0  2  3  1  3  3  2  3  2 -2  3  3  2],3930.714285714286,34.714285714285715,crit,1.5714285714285714
2211,soft injustice,2211,10,[-3  3  1 -3  2  2 -2 -2 -3  2],3396.7,28.8,crit,-0.3
1486,soft inning,1486,12,[ 2 -3 -3  2  3  0 -1  3  3 -3 -2 -3],6018.0,32.416666666666664,crit,-0.16666666666666666
15815,soft keyword,15815,11,[-1 -2 -3  2  3 -1 -3 -3 -2 -3 -3],11046.727272727272,34.72727272727273,crit,-1.4545454545454546
18090,soft likelihood,18090,10,[ 0 -2  1  0  2  0 -3 -3 -2  1],10623.4,36.4,crit,-0.6
5785,soft livestock,5785,12,[-3  3 -3 -3 -1  0 -2 -3 -2  1 -3 -1],4181.083333333333,40.333333333333336,crit,-1.4166666666666667
6440,soft manuscript,6440,7,[-3 -1  3 -2 -3 -1 -3],6502.428571428572,38.42857142857143,crit,-1.4285714285714286
6935,soft marathon,6935,9,[-3 -3 -3  0 -3 -3 -3 -1 -1],3947.0,36.22222222222222,crit,-2.2222222222222223
14369,soft motto,14369,5,[ 2  1  3 -2 -3],3701.6,53.0,crit,0.2
12817,soft obstacle,12817,14,[ 3  2  2  2 -3 -2  3  1  3  1  3  0  3  2],3171.0714285714284,29.571428571428573,crit,1.4285714285714286
329,soft orbit,329,12,[-2 -3  0 -3 -1 -3 -2 -1 -2  1  0  1],6438.916666666667,36.5,crit,-1.25
5854,soft pitcher,5854,10,[ 0  3  0 -1 -1 -1  0  3  2  1],3889.5,32.1,crit,0.6
12629,soft poison,12629,7,[-3  0  0  2 -3 -2 -2],11080.42857142857,26.428571428571427,crit,-1.1428571428571428
18977,soft reason,18977,10,[ 2  2 -1  3  0  1  1  1  1 -3],3520.4,43.5,crit,0.7
1449,soft recognition,1449,11,[-3  1 -3 -2  1 -1 -2  3 -3  1  1],6129.363636363636,32.81818181818182,crit,-0.6363636363636364
8721,soft registration,8721,7,[-1  3 -3 -3  1  3  1],3256.5714285714284,39.42857142857143,crit,0.14285714285714285
1825,soft songwriter,1825,6,[ 3 -3 -3  2  3  3],2857.6666666666665,27.833333333333332,crit,0.8333333333333334
14807,soft sum,14807,8,[-3 -3  0 -2  3 -2 -2 -3],3254.375,29.125,crit,-1.5
13976,soft taxation,13976,11,[ 3  1  1  1  3 -3 -2  1 -2  3  1],5189.909090909091,40.81818181818182,crit,0.6363636363636364
14037,soft transmitter,14037,14,[-2  0  0  3  2 -3  2  1 -1 -3  3 -2  3 -3],5363.214285714285,34.785714285714285,crit,0.0
14027,solar adviser,14027,12,[-2 -3  3 -1 -2 -3  3  1  1 -3 -3 -3],4708.833333333333,40.916666666666664,crit,-1.0
1269,solar advocacy,1269,7,[-3  1  1 -1 -1 -3 -3],5619.0,37.714285714285715,crit,-1.2857142857142858
8198,solar appeal,8198,10,[ 2 -1 -1  3 -3 -2 -1 -1 -2 -2],5603.4,31.0,crit,-0.8
16350,solar apple,16350,9,[-2 -3 -3  1 -3 -3 -3 -3 -3],3560.777777777778,32.111111111111114,crit,-2.4444444444444446
11414,solar apprentice,11414,7,[-1 -2 -3 -2  2  3 -3],6067.0,24.571428571428573,crit,-0.8571428571428571
18963,solar board,18963,13,[ 1  1 -1 -3  1  0 -2 -2  3  1  2 -1 -3],4494.846153846154,35.69230769230769,crit,-0.23076923076923078
16707,solar boss,16707,5,[-3  1 -3 -3 -3],2754.6,28.0,crit,-2.2
5544,solar breed,5544,12,[-3 -3 -3 -3 -3 -3 -2  0 -3 -3 -3 -3],4707.916666666667,33.083333333333336,crit,-2.6666666666666665
13114,solar cast,13114,9,[-2 -3 -2  2  0  0 -1  1 -1],3588.3333333333335,34.333333333333336,crit,-0.6666666666666666
11730,solar clarification,11730,12,[-2  3  1 -3 -3 -1  2 -2 -3  1  2 -2],3646.8333333333335,30.833333333333332,crit,-0.5833333333333334
19965,solar coalition,19965,6,[ 0 -1 -1 -1  0  2],5184.333333333333,28.0,crit,-0.16666666666666666
5115,solar confrontation,5115,9,[-3  2 -3 -3 -3 -3 -3 -3 -3],3077.6666666666665,34.22222222222222,crit,-2.4444444444444446
15865,solar congregation,15865,7,[-2 -2 -2 -3 -1 -3  0],4383.142857142857,39.57142857142857,crit,-1.8571428571428572
18703,solar convoy,18703,7,[ 1  2  0  0 -3 -2 -3],3223.0,28.857142857142858,crit,-0.7142857142857143
16333,solar debate,16333,12,[ 2  2  2  1  0 -2  3 -1  3 -1  2 -3],4793.083333333333,29.083333333333332,crit,0.6666666666666666
19961,solar examiner,19961,4,[ 0 -2 -3 -3],3427.0,30.5,crit,-2.0
19906,solar fat,19906,7,[-1 -3 -3 -3 -3 -3 -2],4288.857142857143,25.714285714285715,crit,-2.5714285714285716
14400,solar inspiration,14400,10,[ 1  1  1 -2 -3 -3  0 -3  0  3],3822.6,33.3,crit,-0.5
7386,solar node,7386,11,[ 0 -3  1  0  2  0 -3  1  2 -3  3],4051.4545454545455,32.63636363636363,crit,0.0
17083,solar nursery,17083,8,[-2 -2  0 -3 -3 -3  3 -1],5860.875,38.375,crit,-1.375
95,solar paradigm,95,9,[-2 -3 -3 -1 -2 -3 -1 -2 -2],4172.111111111111,35.22222222222222,crit,-2.111111111111111
14676,solar participation,14676,11,[-2 -3  0 -3 -3 -3 -3 -2 -2  1  3],3667.3636363636365,32.81818181818182,crit,-1.5454545454545454
7152,solar plug,7152,10,[ 0 -3  1  2 -1 -3 -3  3 -3  0],6319.2,33.3,crit,-0.7
16274,solar portrayal,16274,15,[-2 -3 -1 -3 -3 -1  0 -3 -1 -1 -2  0 -1 -3 -1],3845.3333333333335,29.2,crit,-1.6666666666666667
9862,solar precaution,9862,10,[ 2  3 -1  3 -1 -3 -2 -3 -1  1],5270.2,32.6,crit,-0.2
7142,solar purchaser,7142,11,[-3  3  0 -3  1 -3 -3  3 -2  1 -3],3488.3636363636365,32.36363636363637,crit,-0.8181818181818182
8549,solar single,8549,13,[-3 -1 -3 -3 -3 -3 -3 -3 -3 -3 -1  1 -1],4432.0,32.75,crit,-2.230769230769231
11020,solar statement,11020,11,[-3  0 -3 -1 -2 -3 -3 -2 -3 -1 -1],5046.090909090909,33.09090909090909,crit,-2.0
16523,solar suspicion,16523,8,[-3 -3  0 -3 -3 -2  3 -3],3824.875,36.75,crit,-1.75
8555,solar syndrome,8555,10,[ 3 -3  0 -3  0 -3 -3 -3  0  3],6070.2,34.6,crit,-0.9
4497,solar trophy,4497,6,[-2 -3 -3  0 -2  1],6273.833333333333,32.0,crit,-1.5
2444,solar truth,2444,18,[-2 -2 -3 -2 -3 -1 -1 -2 -3 -3  0 -2  2 -3 -3 -3 -2 -2],4230.777777777777,35.27777777777778,crit,-1.9444444444444444
2373,solar widow,2373,9,[-3  3  2 -3 -3 -3 -3 -2 -3],3373.222222222222,32.111111111111114,crit,-1.6666666666666667
11221,solar worm,11221,7,[-3  1  2 -1 -3 -2 -3],4033.714285714286,30.857142857142858,crit,-1.2857142857142858
3708,solar wound,3708,6,[-3  0 -3 -2 -3 -1],4017.1666666666665,43.833333333333336,crit,-2.0
10133,sole DIY,10133,14,[-3 -1 -3  2  2  1 -2  0  3 -1 -1 -2  1  2],5548.785714285715,30.142857142857142,crit,-0.14285714285714285
9500,sole asthma,9500,10,[ 2 -3 -3 -3 -3 -3 -3 -3 -2 -2],5002.7,30.9,crit,-2.3
10780,sole broadcasting,10780,10,[ 3 -1 -2  3  3  3  1 -1  3  3],7361.7,32.9,crit,1.5
1313,sole conference,1313,10,[-2  3  2  3  2  1 -2  0 -1  1],4096.4,31.7,crit,0.7
9555,sole cow,9555,12,[ 3 -3  0  1 -3  3  3 -3  3 -3  1  1],3383.3333333333335,33.166666666666664,crit,0.25
15970,sole dinner,15970,10,[-2  1  2 -2 -1 -2 -3  0  1  1],3963.9,41.2,crit,-0.5
11339,sole drum,11339,5,[ 0 -2  1 -3  1],13074.2,27.6,crit,-0.6
7194,sole earth,7194,8,[-3  1  2 -3  2  3  0 -3],6587.125,39.375,crit,-0.125
18072,sole encryption,18072,6,[ 1 -2 -3  3 -3  1],2812.6666666666665,30.5,crit,-0.5
17285,sole fairy,17285,7,[-2  3  1  0 -2  1  3],4298.571428571428,34.285714285714285,crit,0.5714285714285714
18340,sole final,18340,7,[-1 -3 -3 -1  2  0 -1],7398.714285714285,30.714285714285715,crit,-1.0
656,sole footage,656,12,[-2  2 -2 -3  3 -1  0  3  1  2 -3  2],3832.0,28.166666666666668,crit,0.16666666666666666
10339,sole gravel,10339,11,[ 3  1  1 -3 -1  0 -1 -2  2 -3 -3],6068.909090909091,29.0,crit,-0.5454545454545454
11392,sole honey,11392,9,[-3 -3 -3 -3 -3 -2 -3 -3 -3],5602.555555555556,30.11111111111111,crit,-2.888888888888889
2322,sole lawsuit,2322,8,[ 2  3  2  3 -3  2  3  2],4761.625,30.5,crit,1.75
5975,sole lending,5975,14,[-3  3  1  1  3 -2 -3 -1 -2 -2 -1 -3  0 -2],4933.642857142857,35.357142857142854,crit,-0.7857142857142857
3785,sole muscle,3785,9,[-3  0 -2  1  0 -2  2 -2  0],4424.222222222223,31.11111111111111,crit,-0.6666666666666666
12348,sole notation,12348,10,[ 3 -3 -1 -3  3 -3  2  3  1  2],13117.6,35.8,crit,0.4
19292,sole orbit,19292,9,[ 3  3  3  0 -3  2  1 -1 -3],3107.1111111111113,37.0,crit,0.5555555555555556
3210,sole packaging,3210,7,[ 0  0  3  0 -3 -3  0],3534.0,36.857142857142854,crit,-0.42857142857142855
7411,sole patience,7411,12,[ 0  1  1 -3 -1 -2  0  3  0 -3  3  0],4737.75,29.166666666666668,crit,-0.08333333333333333
4957,sole percussion,4957,9,[-3  0  1 -1  0  3 -2 -3 -2],6176.333333333333,30.22222222222222,crit,-0.7777777777777778
14234,sole pest,14234,11,[ 2 -2 -2  1 -1 -3  3 -3  2 -3  1],3619.6363636363635,35.90909090909091,crit,-0.45454545454545453
8557,sole polymer,8557,9,[-3  0 -3 -1 -1 -1  1  1 -1],3576.6666666666665,30.0,crit,-0.8888888888888888
15174,sole publishing,15174,14,[ 1 -1  3  0  3  3 -3  1  1 -2  3 -2  2  0],6667.285714285715,27.357142857142858,crit,0.6428571428571429
8490,sole repeat,8490,13,[-2  1 -2  0  3  1 -3  3  1  1 -3 -3 -1],4662.153846153846,35.46153846153846,crit,-0.3076923076923077
11518,sole slavery,11518,11,[-3  3 -3 -3 -2 -1 -1 -2 -1  1  2],5823.181818181818,32.09090909090909,crit,-0.9090909090909091
17504,sole speaking,17504,9,[-2  0 -3 -3 -3 -3 -3  3 -2],23157.11111111111,33.44444444444444,crit,-1.7777777777777777
11041,sole speciality,11041,7,[3 3 3 3 2 1 3],9381.142857142857,31.857142857142858,crit,2.5714285714285716
12959,sole spider,12959,13,[ 0 -2 -2 -1 -2 -2  2 -3  2 -3  1 -2  1],4627.2307692307695,36.30769230769231,crit,-0.8461538461538461
9934,sole strain,9934,11,[ 2  1  3  1 -3  2  1 -2  1 -1 -2],4180.636363636364,36.09090909090909,crit,0.2727272727272727
4514,sole verse,4514,11,[ 1 -2  3  3  1  1  3  3  3  0  3],12298.0,34.81818181818182,crit,1.7272727272727273
19358,solid Buddhist,19358,5,[-3  2  2  1 -3],3811.6,24.4,crit,-0.2
11450,solid allegation,11450,16,[ 3  2  2  3  2  3  2  3  3  3 -3  1  2  3  0 -2],4449.125,30.125,crit,1.6875
17267,solid ambulance,17267,10,[ 1 -1 -3  3 -2  3 -3  2  0 -1],3595.3,32.9,crit,-0.1
3797,solid cheer,3797,17,[-3  2  2  3 -1  3  2 -3  1  2  0  1 -1 -1  3  1  0],6223.941176470588,39.23529411764706,crit,0.6470588235294118
17765,solid choir,17765,14,[ 2  3  1  1 -3 -3  0 -2  1 -2  0  3 -1  1],5728.214285714285,33.357142857142854,crit,0.07142857142857142
6312,solid clan,6312,11,[-2 -2  2  2  0  2  1  3 -2  2  1],3699.818181818182,26.636363636363637,crit,0.6363636363636364
14489,solid cleaning,14489,7,[ 3  3 -3  3  3  3 -1],3131.1428571428573,40.42857142857143,crit,1.5714285714285714
11532,solid dependence,11532,8,[3 0 2 1 3 3 1 3],3373.25,29.75,crit,2.0
3660,solid exile,3660,13,[ 2 -2  0 -3 -3 -2 -3  3 -3 -1 -2 -1 -2],3756.846153846154,40.23076923076923,crit,-1.3076923076923077
4442,solid farming,4442,9,[-3  1  1 -3  1  1  0  1 -3],3815.1111111111113,35.333333333333336,crit,-0.4444444444444444
9274,solid final,9274,14,[-3  3  1  2  1 -3  2  1  2 -2  3  2  0 -3],3842.714285714286,29.642857142857142,crit,0.42857142857142855
1968,solid grazing,1968,16,[-2 -3  2 -1 -1 -2 -3  3 -3 -3 -2 -2 -1  0 -3  0],5843.9375,35.25,crit,-1.3125
14247,solid invasion,14247,10,[ 2 -3  2  1 -2 -2 -3  1  0 -1],5818.8,38.8,crit,-0.5
14108,solid occurrence,14108,5,[-1 -3  0  3  3],2927.2,24.6,crit,0.4
19363,solid poster,19363,7,[ 0 -3  3  0  0  1  0],4907.857142857143,37.857142857142854,crit,0.14285714285714285
10865,solid prison,10865,12,[ 2 -3 -2  2  1  2 -2 -2  3  3  3  1],4220.25,33.75,crit,0.6666666666666666
1742,solid retreat,1742,13,[ 2  2 -3  1 -1  2  2 -2  1  2  1 -3 -3],4099.076923076923,31.0,crit,0.07692307692307693
7973,solid sibling,7973,9,[ 3 -3 -2 -3 -2  1 -3  2 -2],3045.8888888888887,26.333333333333332,crit,-1.0
17470,solid surveyor,17470,8,[ 2  0  1 -1 -1  1 -3 -1],3852.875,38.75,crit,-0.25
9540,solid tobacco,9540,6,[ 1  2  3 -3  1  2],4024.1666666666665,38.666666666666664,crit,1.0
567,solid transparency,567,8,[ 3  0 -1  3  0  1  2 -3],5490.875,23.375,crit,0.625
3876,solid yesterday,3876,8,[ 3 -3 -3 -3  0  0  2 -3],3718.75,27.0,crit,-0.875
8827,sophisticated ambition,8827,10,[ 3  2 -1  2  0  0  0 -3  3 -3],7379.1,28.2,crit,0.3
13275,sophisticated auditor,13275,9,[-3  2  2  3  3  1  3  2  2],4804.333333333333,38.111111111111114,crit,1.6666666666666667
8315,sophisticated bell,8315,7,[-3  3 -2 -1  3 -3  0],6885.0,25.0,crit,-0.42857142857142855
9569,sophisticated butter,9569,12,[-3  0  3 -3 -1 -2  3 -3  1  2 -2 -2],5994.25,32.666666666666664,crit,-0.5833333333333334
10905,sophisticated cancer,10905,9,[-3 -3 -3 -3 -3 -2 -2 -2  1],4352.888888888889,31.0,crit,-2.2222222222222223
1321,sophisticated civilian,1321,12,[ 2  3  2  2 -2 -3  2  3  3  2  3  2],2955.0,31.583333333333332,crit,1.5833333333333333
9703,sophisticated claimant,9703,8,[-2  2  2 -1  1  3  2 -2],4494.625,40.125,crit,0.625
3461,sophisticated cliff,3461,10,[-3 -3 -2 -3 -2 -2 -3 -3 -3 -3],3072.9,31.8,crit,-2.7
6771,sophisticated coastline,6771,10,[ 2 -3  0 -2 -1  1 -2 -2 -2 -1],4575.0,33.2,crit,-1.0
7845,sophisticated concert,7845,10,[0 3 3 3 3 0 1 1 3 1],3947.7,33.7,crit,1.8
15882,sophisticated cone,15882,10,[ 0 -3 -2 -3  3 -2  1 -3 -3 -1],6006.0,32.9,crit,-1.3
356,sophisticated conservatory,356,11,[ 0 -2  3 -1 -3  2  2  0  1  2 -2],4199.363636363636,26.636363636363637,crit,0.18181818181818182
5144,sophisticated cruise,5144,9,[ 2  2  3  0  3  2 -1 -1  1],2943.1111111111113,28.77777777777778,crit,1.2222222222222223
8858,sophisticated cry,8858,9,[ 0 -2 -3 -3 -2  3  1 -1  0],5639.888888888889,33.44444444444444,crit,-0.7777777777777778
15166,sophisticated curiosity,15166,9,[ 1  3  1  3  2  2 -3  2  1],3614.1111111111113,35.55555555555556,crit,1.3333333333333333
15378,sophisticated curtain,15378,13,[ 2 -3 -1  1  1 -1 -3 -3  0  3 -3  1 -2],6986.615384615385,33.69230769230769,crit,-0.6153846153846154
8513,sophisticated defect,8513,9,[ 2 -2 -3 -2 -3  1 -3  3  1],6189.111111111111,33.888888888888886,crit,-0.6666666666666666
2245,sophisticated electricity,2245,9,[-3  2 -3 -3 -2 -1  1  2 -3],3299.5555555555557,33.888888888888886,crit,-1.1111111111111112
10416,sophisticated honey,10416,11,[-3  1 -2 -3 -2 -3 -3  1 -3 -3  1],15308.818181818182,35.0,crit,-1.7272727272727273
6222,sophisticated hurricane,6222,11,[-2  0 -3 -1  0  1 -2 -3 -3 -3  0],3861.909090909091,33.81818181818182,crit,-1.4545454545454546
11734,sophisticated inflation,11734,12,[-2 -1  0 -3  1 -2  1  1 -2 -3 -2 -2],3659.9166666666665,35.833333333333336,crit,-1.1666666666666667
6931,sophisticated insert,6931,10,[-3  0  1 -3 -3  2  3  1  0 -3],4040.8,34.0,crit,-0.5
